RecordId,MAK,PropertyAddress,Suite,ZipCodePlus4,Latitude,Longitude,APN,CensusKey,CountyLandUseDescription,TotalAssessedValue,LotSizeOrArea,SalesPriceFromAssessment,YearBuilt,NumberOfBedrooms,NumberOfBaths,NumberOfPartialBaths,GarageTypeParking,GarageParkingNumberOfCars,PoolType
452,6372559300,14 Via Corbina,,8527,33.623867,-117.606533,806-084-20,60590320651000,SINGLE FAMILY RESIDENTIAL,586656,4597.0,363000,1999,4,2.0,1,Type Not Specified,2,Pool w/Hot Tub/Spa
453,7608616716,12 Via Pelayo,,8529,33.624721,-117.605638,806-084-29,60590320651000,SINGLE FAMILY RESIDENTIAL,900964,4400.0,600000,1999,4,2.0,1,Type Not Specified,2,No Pool
454,8864280004,15 Via Villario,,8532,33.624591,-117.604782,806-084-37,60590320651000,SINGLE FAMILY RESIDENTIAL,533050,5076.0,324000,1999,4,2.0,1,Type Not Specified,2,Pool w/Hot Tub/Spa
455,9148480834,5 Via Villario,,8532,33.624696,-117.605383,806-084-41,60590320651000,SINGLE FAMILY RESIDENTIAL,530340,10913.0,359000,1999,4,2.0,1,Type Not Specified,2,No Pool
456,2372705086,23 Corte Las Rosas,,8534,33.627381,-117.604498,806-085-24,60590320651003,SINGLE FAMILY RESIDENTIAL,929808,4748.0,855000,2000,5,4.0,0,Type Not Specified,3,No Pool
457,1390789621,16 Corte Las Rosas,,8534,33.626799,-117.604587,806-085-31,60590320651003,SINGLE FAMILY RESIDENTIAL,707162,4828.0,508000,2002,5,3.0,0,Type Not Specified,2,No Pool
458,8465409781,14 Corte Las Rosas,,8534,33.626703,-117.60471,806-085-32,60590320651003,SINGLE FAMILY RESIDENTIAL,685399,4456.0,477000,2002,4,3.0,1,Type Not Specified,3,No Pool
459,8422495884,10 Arbor Walk Ln,,8535,33.626574,-117.604865,806-085-33,60590320651003,SINGLE FAMILY RESIDENTIAL,908153,5989.0,860000,2000,3,2.0,1,Type Not Specified,2,No Pool
460,7731835946,9 Garden View Ct,,8536,33.626601,-117.604383,806-085-37,60590320651003,SINGLE FAMILY RESIDENTIAL,701501,4627.0,481500,2000,5,4.0,0,Type Not Specified,3,No Pool
461,5535438202,18 Garden View Ct,,8536,33.626601,-117.603518,806-085-45,60590320651003,SINGLE FAMILY RESIDENTIAL,911371,5270.0,984000,2000,4,3.0,1,Type Not Specified,3,No Pool
462,5484708982,3 Teaberry Ln,,8537,33.625898,-117.604166,806-085-54,60590320651003,SINGLE FAMILY RESIDENTIAL,742335,4593.0,530000,2001,5,4.0,0,Type Not Specified,3,No Pool
463,8060234274,9 Teaberry Ln,,8537,33.626171,-117.603757,806-085-57,60590320651003,SINGLE FAMILY RESIDENTIAL,948719,5328.0,955000,2001,5,3.0,0,Type Not Specified,2,No Pool
464,7826411041,15 Teaberry Ln,,8537,33.626304,-117.603436,806-085-59,60590320651003,SINGLE FAMILY RESIDENTIAL,646099,5854.0,455500,2001,4,3.0,1,Type Not Specified,2,No Pool
465,2512646200,6 Teaberry Ln,,8537,33.62569,-117.603691,806-086-04,60590320651001,SINGLE FAMILY RESIDENTIAL,692186,4752.0,486000,2001,6,4.0,0,Type Not Specified,2,No Pool
466,9945549917,59 Via Villario,,8532,33.626991,-117.601439,806-086-19,60590320651001,SINGLE FAMILY RESIDENTIAL,766275,6010.0,538000,2001,5,4.0,0,Type Not Specified,3,No Pool
467,4899319856,23 Via Villario,,8532,33.625469,-117.60355,806-086-35,60590320651001,SINGLE FAMILY RESIDENTIAL,770638,4989.0,543000,2001,5,3.0,0,Type Not Specified,2,No Pool
468,3001475704,34 Arbor Walk Ln,,8535,33.62526,-117.603874,806-086-37,60590320651001,SINGLE FAMILY RESIDENTIAL,654761,4783.0,452500,2001,5,4.0,1,Type Not Specified,2,No Pool
469,5570093800,33 Teaberry Ln,,8537,33.627085,-117.602668,806-087-04,60590320651000,SINGLE FAMILY RESIDENTIAL,845712,7004.0,549500,2001,5,4.0,0,Type Not Specified,3,Pool w/Hot Tub/Spa
470,1435144757,37 Teaberry Ln,,8537,33.627212,-117.602376,806-087-06,60590320651000,SINGLE FAMILY RESIDENTIAL,746041,5824.0,496000,2001,6,4.0,0,Type Not Specified,2,Pool w/Hot Tub/Spa
471,5570180196,1 Santa Elena,,2409,33.641478,-117.585375,814-051-04,60590320553000,SINGLE FAMILY RESIDENTIAL,400285,8450.0,235000,1990,4,3.0,1,Type Not Specified,2,Pool w/Hot Tub/Spa
472,2575915569,21 San Carlos,,2408,33.641365,-117.583787,814-051-22,60590320553000,SINGLE FAMILY RESIDENTIAL,387948,7950.0,220000,1989,3,2.0,1,Type Not Specified,2,No Pool
473,6434042795,12 San Carlos,,2410,33.640814,-117.584528,814-051-35,60590320553000,SINGLE FAMILY RESIDENTIAL,456216,5000.0,315000,1990,3,2.0,0,Type Not Specified,2,No Pool
474,6705668742,10 San Andres,,2404,33.640518,-117.5859,814-061-01,60590320553002,SINGLE FAMILY RESIDENTIAL,576578,6000.0,303500,1989,3,3.0,0,Type Not Specified,3,Pool w/Hot Tub/Spa
475,1437431065,36 Santa Catrina,,2401,33.640145,-117.586021,814-062-02,60590320553003,SINGLE FAMILY RESIDENTIAL,527385,6875.0,350000,1989,4,3.0,0,Type Not Specified,2,Type Unspecified
476,4549269122,18 Santa Catrina,,2403,33.639445,-117.587242,814-062-10,60590320553003,SINGLE FAMILY RESIDENTIAL,577183,10010.0,320000,1989,3,3.0,0,Type Not Specified,3,No Pool
477,9089940789,16 Santa Catrina,,2403,33.639323,-117.587343,814-062-11,60590320553003,SINGLE FAMILY RESIDENTIAL,470756,9900.0,281000,1989,4,3.0,0,Type Not Specified,2,No Pool
478,7452979352,14 Santa Catrina,,2403,33.639183,-117.587397,814-062-12,60590320553003,SINGLE FAMILY RESIDENTIAL,532800,8850.0,268000,1989,4,2.0,1,Type Not Specified,2,No Pool
479,5984432656,4 Santa Catrina,,2403,33.638542,-117.587808,814-062-17,60590320553003,SINGLE FAMILY RESIDENTIAL,507422,18000.0,263000,1989,3,2.0,1,Type Not Specified,2,Pool w/Hot Tub/Spa
480,4237055571,7 Santa Catrina,,2400,33.63895,-117.588191,814-062-22,60590320553003,SINGLE FAMILY RESIDENTIAL,666369,5350.0,455000,1989,3,3.0,0,Type Not Specified,3,Pool w/Hot Tub/Spa
481,6902669283,11 Santa Catrina,,2400,33.639212,-117.588078,814-062-24,60590320553003,SINGLE FAMILY RESIDENTIAL,354497,5350.0,217000,1989,4,3.0,0,Type Not Specified,2,No Pool
482,4908962769,13 Santa Catrina,,2400,33.639337,-117.588007,814-062-25,60590320553003,SINGLE FAMILY RESIDENTIAL,430770,5200.0,236500,1989,3,2.0,0,Type Not Specified,2,No Pool
483,9268112814,19 Santa Catrina,,2400,33.63972,-117.587767,814-062-28,60590320553003,SINGLE FAMILY RESIDENTIAL,334894,5238.0,205000,1989,4,3.0,0,Type Not Specified,2,No Pool
484,8070605187,21 Santa Catrina,,2400,33.639838,-117.587651,814-062-29,60590320553003,SINGLE FAMILY RESIDENTIAL,477598,4900.0,298000,1989,3,3.0,0,Type Not Specified,3,Spa/Hot Tub (only)
485,1998822834,1 Via Honesto,,2423,33.640338,-117.585383,814-071-01,60590320553000,SINGLE FAMILY RESIDENTIAL,731261,7500.0,515000,1990,3,3.0,0,Type Not Specified,3,Pool w/Hot Tub/Spa
486,7040776947,14 Santa Isabel,,2426,33.639023,-117.586399,814-071-19,60590320553004,SINGLE FAMILY RESIDENTIAL,628687,5350.0,396000,1990,3,3.0,0,Type Not Specified,3,Pool w/Hot Tub/Spa
487,4798815104,5 Santa Isabel,,2424,33.638594,-117.587155,814-071-25,60590320553004,SINGLE FAMILY RESIDENTIAL,865612,5510.0,755000,1990,3,2.0,1,Type Not Specified,2,No Pool
488,2834698456,21 Santa Isabel,,2425,33.639614,-117.586549,814-071-33,60590320553003,SINGLE FAMILY RESIDENTIAL,472696,4750.0,290500,1990,4,3.0,0,Type Not Specified,2,No Pool
489,3732203007,29 Santa Isabel,,2425,33.639831,-117.585867,814-071-37,60590320553004,SINGLE FAMILY RESIDENTIAL,528128,6175.0,357500,1990,3,3.0,0,Type Not Specified,3,No Pool
490,9558394593,31 Calle Del Rio,,2875,33.637362,-117.596323,814-143-01,60590320541023,SINGLE FAMILY RESIDENTIAL,581189,5603.0,417500,1997,3,2.0,1,Type Not Specified,2,No Pool
491,3402652501,16 Calle De Luna,,2878,33.636144,-117.596547,814-143-12,60590320541023,SINGLE FAMILY RESIDENTIAL,821374,5166.0,720000,1997,3,2.0,1,Type Not Specified,2,No Pool
492,7360208293,20 Calle De Luna,,2878,33.635877,-117.596684,814-143-14,60590320541023,SINGLE FAMILY RESIDENTIAL,377919,5967.0,225000,1997,3,2.0,1,Type Not Specified,2,Pool w/Hot Tub/Spa
493,5991516025,28 Calle De Luna,,2878,33.635497,-117.597027,814-143-17,60590320541023,SINGLE FAMILY RESIDENTIAL,731115,7013.0,535000,1997,3,2.0,1,Type Not Specified,2,No Pool
494,9306059191,15 Calle Del Rio,,2875,33.637486,-117.597647,814-143-34,60590320541023,SINGLE FAMILY RESIDENTIAL,733294,3375.0,555000,1997,3,2.0,1,Type Not Specified,2,No Pool
495,1280351383,17 Calle Del Rio,,2875,33.637568,-117.59752,814-143-35,60590320541023,SINGLE FAMILY RESIDENTIAL,305557,3548.0,199500,1997,3,2.0,1,Type Not Specified,2,No Pool
496,6970615163,27 Calle Del Rio,,2875,33.637428,-117.596661,814-143-40,60590320541023,SINGLE FAMILY RESIDENTIAL,774681,3345.0,685000,1997,3,2.0,1,Type Not Specified,2,No Pool
497,2218191222,9 Calle De Luna,,2877,33.63671,-117.596757,814-144-04,60590320541025,SINGLE FAMILY RESIDENTIAL,635081,4186.0,422000,1997,4,2.0,1,Type Not Specified,2,No Pool
498,6648431744,11 Calle De Luna,,2877,33.63657,-117.596792,814-144-05,60590320541025,SINGLE FAMILY RESIDENTIAL,399306,3623.0,265000,1997,3,2.0,1,Type Not Specified,2,No Pool
499,8571611676,12 Calle De Arena,,2871,33.636651,-117.597044,814-144-08,60590320541025,SINGLE FAMILY RESIDENTIAL,340704,4008.0,222000,1997,3,2.0,1,Type Not Specified,2,No Pool
500,1972108377,24 Calle Del Rio,,2876,33.637177,-117.597022,814-144-15,60590320541025,SINGLE FAMILY RESIDENTIAL,766191,4747.0,705000,1997,3,2.0,1,Type Not Specified,2,No Pool
501,8755854088,17 Calle De Arena,,2870,33.636335,-117.597301,814-145-07,60590320541024,SINGLE FAMILY RESIDENTIAL,570751,3313.0,410000,1997,3,2.0,1,Type Not Specified,2,No Pool
502,3061448819,12 Calle Del Mar,,2874,33.63658,-117.597669,814-145-15,60590320541024,SINGLE FAMILY RESIDENTIAL,719498,3450.0,589000,1996,3,2.0,1,Type Not Specified,2,No Pool
503,4694898375,8 Calle Del Mar,,2874,33.636832,-117.597799,814-145-17,60590320541024,SINGLE FAMILY RESIDENTIAL,766774,3450.0,600000,1996,3,2.0,1,Type Not Specified,2,No Pool
504,9967089714,22307 El Paseo,,3933,33.638295,-117.59376,814-171-04,60590320541015,MISC COMM USES,377559,11959.0,1857000,1990,0,0.0,0,Unknown,0,No Pool
505,4087179559,7 Paseo Dalia,,2849,33.640628,-117.591506,814-181-09,60590320541010,SINGLE FAMILY RESIDENTIAL,730110,2275.0,641500,1996,3,2.0,1,Type Not Specified,2,No Pool
506,9805060047,16 Paseo Acebo,,2845,33.640723,-117.590334,814-181-21,60590320541010,SINGLE FAMILY RESIDENTIAL,730110,2800.0,640000,1996,3,2.0,1,Type Not Specified,2,No Pool
507,5848421338,18 Paseo Acebo,,2845,33.64079,-117.590254,814-181-22,60590320541010,SINGLE FAMILY RESIDENTIAL,762613,2800.0,640000,1996,3,2.0,1,Type Not Specified,2,No Pool
508,1826424980,11 Paseo Acebo,,2842,33.640684,-117.59082,814-181-36,60590320541011,SINGLE FAMILY RESIDENTIAL,420009,2604.0,290000,1996,3,2.0,1,Type Not Specified,2,No Pool
509,4085121185,12 Paseo Dalia,,2848,33.640547,-117.591129,814-181-39,60590320541011,SINGLE FAMILY RESIDENTIAL,277855,2310.0,177500,1996,2,2.0,1,Type Not Specified,2,No Pool
510,6839315484,4 Paseo Brezo,,2851,33.641166,-117.59091,814-181-45,60590320541005,SINGLE FAMILY RESIDENTIAL,286307,2800.0,183000,1996,3,2.0,1,Type Not Specified,2,No Pool
511,6558117944,6 Paseo Brezo,,2851,33.641236,-117.590831,814-181-46,60590320541005,SINGLE FAMILY RESIDENTIAL,762613,2800.0,639000,1996,3,2.0,1,Type Not Specified,2,No Pool
512,7847043505,10 Paseo Brezo,,2851,33.641386,-117.590681,814-181-48,60590320541005,SINGLE FAMILY RESIDENTIAL,374929,2880.0,253000,1996,3,2.0,1,Type Not Specified,2,No Pool
513,6800989598,17 Paseo Brezo,,2856,33.641723,-117.590952,814-181-53,60590320541000,SINGLE FAMILY RESIDENTIAL,730110,2405.0,650000,1996,3,2.0,1,Type Not Specified,2,No Pool
514,5199758894,21 Paseo Brezo,,2867,33.642047,-117.59101,814-182-02,60590320541000,SINGLE FAMILY RESIDENTIAL,642152,2275.0,470000,1996,3,2.0,1,Type Not Specified,2,No Pool
515,4178685996,25 Paseo Brezo,,2867,33.642239,-117.590991,814-182-04,60590320541000,SINGLE FAMILY RESIDENTIAL,405165,2660.0,264000,1996,3,2.0,1,Type Not Specified,2,No Pool
516,3483958919,35 Paseo Brezo,,2857,33.642676,-117.590603,814-182-08,60590320541000,SINGLE FAMILY RESIDENTIAL,702270,2275.0,560000,1997,3,2.0,1,Type Not Specified,2,No Pool
517,8748328460,42 Paseo Brezo,,2855,33.642732,-117.590138,814-182-13,60590320541001,SINGLE FAMILY RESIDENTIAL,694919,2400.0,610000,1997,3,2.0,1,Type Not Specified,2,No Pool
518,6116389831,10 Paseo Pensamiento,,2889,33.642079,-117.589771,814-182-33,60590320541002,SINGLE FAMILY RESIDENTIAL,508105,2520.0,365000,1997,2,2.0,1,Type Not Specified,2,No Pool
519,5162205610,5 Paseo Narcissi,,2883,33.642407,-117.589756,814-182-36,60590320541003,SINGLE FAMILY RESIDENTIAL,260898,2275.0,170000,1997,2,2.0,1,Type Not Specified,2,No Pool
520,4027235437,7 Paseo Azuceno,,2891,33.641929,-117.589456,814-182-42,60590320541004,SINGLE FAMILY RESIDENTIAL,279315,2520.0,182000,1997,3,2.0,1,Type Not Specified,2,No Pool
521,4988536045,5 Paseo Geranio,,2890,33.641414,-117.589693,814-182-48,60590320541000,SINGLE FAMILY RESIDENTIAL,452949,2628.0,319000,1997,3,2.0,1,Type Not Specified,2,No Pool
522,1725982905,8 Milagro,,2882,33.633959,-117.595639,814-221-01,60590320544015,SINGLE FAMILY RESIDENTIAL,306364,3430.0,173000,1997,4,2.0,1,Type Not Specified,2,No Pool
523,1246695298,17 Pecos,,2879,33.632911,-117.595673,814-221-25,60590320544015,SINGLE FAMILY RESIDENTIAL,713130,3138.0,563000,1997,3,2.0,1,Type Not Specified,2,No Pool
524,4264950287,11 Pecos,,2879,33.633087,-117.595849,814-221-27,60590320544015,SINGLE FAMILY RESIDENTIAL,743578,2902.0,555000,1997,3,2.0,1,Type Not Specified,2,No Pool
525,8121287842,7 Pecos,,2879,33.63318,-117.595929,814-221-28,60590320544015,SINGLE FAMILY RESIDENTIAL,572610,2955.0,416000,1997,3,2.0,1,Type Not Specified,2,No Pool
526,3203214814,3 Socorro,,2869,33.63319,-117.5953,814-222-07,60590320544014,SINGLE FAMILY RESIDENTIAL,502474,2800.0,348500,1996,4,2.0,1,Type Not Specified,2,No Pool
527,5519646356,5 Socorro,,2869,33.63327,-117.595209,814-222-08,60590320544014,SINGLE FAMILY RESIDENTIAL,431593,2800.0,298000,1996,4,3.0,0,Type Not Specified,2,No Pool
528,7669226680,8 Socorro,,2868,33.633125,-117.594853,814-223-02,60590320544013,SINGLE FAMILY RESIDENTIAL,401815,2800.0,272000,1996,4,3.0,0,Type Not Specified,2,No Pool
529,4057966517,16 Taos,,3812,33.632586,-117.594627,814-224-03,60590320544012,SINGLE FAMILY RESIDENTIAL,291123,2800.0,188000,1997,4,3.0,0,Type Not Specified,2,No Pool
530,1956826395,8 Taos,,3812,33.632267,-117.59499,814-224-07,60590320544012,SINGLE FAMILY RESIDENTIAL,274707,2800.0,179000,1997,3,2.0,1,Type Not Specified,2,No Pool
531,1131296306,2 Taos,,3812,33.632009,-117.595288,814-224-10,60590320544012,SINGLE FAMILY RESIDENTIAL,314158,4547.0,200500,1997,3,2.0,1,Type Not Specified,2,No Pool
532,7050739324,55 Milagro,,2881,33.632002,-117.59547,814-224-11,60590320544012,SINGLE FAMILY RESIDENTIAL,843764,4914.0,720000,1997,4,3.0,0,Type Not Specified,2,Pool w/Hot Tub/Spa
533,7678107764,51 Milagro,,2881,33.632194,-117.595673,814-224-13,60590320544012,SINGLE FAMILY RESIDENTIAL,293124,3016.0,191000,1997,4,3.0,0,Type Not Specified,2,No Pool
534,3701227116,17 Milagro,,2881,33.633619,-117.596704,814-225-01,60590320544015,SINGLE FAMILY RESIDENTIAL,398861,3873.0,270000,1997,4,3.0,0,Type Not Specified,2,No Pool
535,6916853346,29 Milagro,,2881,33.633165,-117.596562,814-225-05,60590320544015,SINGLE FAMILY RESIDENTIAL,494184,2964.0,355000,1997,4,3.0,0,Type Not Specified,2,No Pool
536,6224201581,31 Milagro,,2881,33.633057,-117.596517,814-225-06,60590320544015,SINGLE FAMILY RESIDENTIAL,247084,2878.0,161000,1997,3,2.0,1,Type Not Specified,2,No Pool
537,2093599770,41 Milagro,,2881,33.632575,-117.596133,814-225-11,60590320544015,SINGLE FAMILY RESIDENTIAL,404075,2909.0,266000,1997,3,2.0,1,Type Not Specified,2,No Pool
538,6362223790,5 Santa Fe,,3862,33.634267,-117.59527,814-232-02,60590320544015,SINGLE FAMILY RESIDENTIAL,495548,4192.0,349000,1998,4,3.0,0,Type Not Specified,2,No Pool
539,4931632944,6 Milagro,,2882,33.634039,-117.595532,814-232-05,60590320544015,SINGLE FAMILY RESIDENTIAL,386894,3559.0,262000,1997,4,3.0,0,Type Not Specified,2,No Pool
540,8406288728,29 Las Cruces,,2852,33.634269,-117.594928,814-232-10,60590320544015,SINGLE FAMILY RESIDENTIAL,734355,3894.0,670000,1996,3,2.0,1,Type Not Specified,2,No Pool
541,8078164502,26 Las Cruces,,2853,33.633903,-117.594807,814-233-02,60590320544014,SINGLE FAMILY RESIDENTIAL,396836,2800.0,274000,1996,3,2.0,1,Type Not Specified,2,No Pool
542,6095027664,22 Socorro,,2868,33.633604,-117.594304,814-234-01,60590320544013,SINGLE FAMILY RESIDENTIAL,350987,3053.0,227500,1996,3,2.0,1,Type Not Specified,2,No Pool
543,5733133604,23 Taos,,3811,33.633102,-117.594562,814-234-06,60590320544013,SINGLE FAMILY RESIDENTIAL,279315,2870.0,182500,1997,3,2.0,1,Type Not Specified,2,No Pool
544,9574705109,25 Taos,,3811,33.633184,-117.594469,814-234-07,60590320544013,SINGLE FAMILY RESIDENTIAL,316600,2870.0,194500,1997,4,3.0,0,Type Not Specified,2,No Pool
545,8099683148,31 Taos,,3811,33.633424,-117.594169,814-234-10,60590320544013,SINGLE FAMILY RESIDENTIAL,325159,4470.0,209500,1997,4,3.0,0,Type Not Specified,2,No Pool
546,6750647069,32 El Corazon,,3864,33.6388,-117.597694,814-241-06,60590320541016,SINGLE FAMILY RESIDENTIAL,447271,2500.0,315000,1998,3,2.0,1,Type Not Specified,2,No Pool
547,4697210046,29 Paseo Simpatico,,3866,33.63808,-117.596611,814-241-21,60590320541016,SINGLE FAMILY RESIDENTIAL,482766,2791.0,340000,1998,3,3.0,0,Type Not Specified,2,No Pool
548,9749257720,39 Paseo Simpatico,,3866,33.638582,-117.596319,814-241-41,60590320541016,SINGLE FAMILY RESIDENTIAL,127467,2717.0,190500,1998,3,2.0,1,Type Not Specified,2,No Pool
549,7831537074,43 Paseo Simpatico,,3866,33.638739,-117.596084,814-241-43,60590320541016,SINGLE FAMILY RESIDENTIAL,412158,3606.0,279000,1998,3,2.0,1,Type Not Specified,2,No Pool
550,6352786579,55 Paseo Vespertino,,3870,33.639137,-117.596037,814-241-45,60590320541016,SINGLE FAMILY RESIDENTIAL,733482,2660.0,645000,1998,3,2.0,1,Type Not Specified,2,No Pool
551,3522784326,16 El Corazon,,3864,33.639585,-117.598066,814-251-08,60590320541016,SINGLE FAMILY RESIDENTIAL,555437,2692.0,399000,1999,3,2.0,1,Type Not Specified,2,No Pool
552,4752210398,7 Paseo Vespertino,,3871,33.640238,-117.597588,814-251-17,60590320541016,SINGLE FAMILY RESIDENTIAL,494183,2743.0,355000,1999,3,3.0,0,Type Not Specified,2,No Pool
553,9840355659,15 Paseo Vespertino,,3871,33.639956,-117.597363,814-251-20,60590320541016,SINGLE FAMILY RESIDENTIAL,334509,2720.0,222000,1999,3,3.0,0,Type Not Specified,2,No Pool
554,1651687494,19 Paseo Vespertino,,3871,33.640164,-117.597298,814-251-22,60590320541016,SINGLE FAMILY RESIDENTIAL,717376,2830.0,555000,1999,3,2.0,1,Type Not Specified,2,No Pool
555,3158680199,43 Paseo Vespertino,,3870,33.639897,-117.596307,814-251-33,60590320541016,SINGLE FAMILY RESIDENTIAL,577709,2985.0,415000,1999,3,2.0,1,Type Not Specified,2,No Pool
556,5587228076,4 Paseo Vecino,,3868,33.639504,-117.596479,814-251-40,60590320541017,SINGLE FAMILY RESIDENTIAL,714192,2588.0,660000,1999,3,2.0,1,Type Not Specified,2,No Pool
557,9263099610,2 Paseo Vecino,,3868,33.639605,-117.596513,814-251-41,60590320541017,SINGLE FAMILY RESIDENTIAL,717376,2578.0,647000,1999,3,2.0,1,Type Not Specified,2,No Pool
558,8019340956,24 Paseo Vespertino,,3873,33.63956,-117.597084,814-251-44,60590320541018,SINGLE FAMILY RESIDENTIAL,349072,2816.0,236500,1999,3,2.0,1,Type Not Specified,2,No Pool
559,9477949908,14 Calendula,,5408,33.656349,-117.581953,833-111-05,60590320502000,SINGLE FAMILY RESIDENTIAL,290072,7500.0,185500,1985,3,2.0,0,Type Not Specified,2,Type Unspecified
560,2235647105,6 Calendula,,5408,33.656808,-117.582316,833-111-09,60590320502000,SINGLE FAMILY RESIDENTIAL,664907,4500.0,470000,1990,3,2.0,0,Type Not Specified,2,Spa/Hot Tub (only)
561,6831355412,2 Calendula,,5408,33.65706,-117.582214,833-111-11,60590320502000,SINGLE FAMILY RESIDENTIAL,911505,4500.0,667000,1990,4,3.0,0,Type Not Specified,2,No Pool
562,9632301786,3 Calendula,,5408,33.657075,-117.581824,833-111-13,60590320502000,SINGLE FAMILY RESIDENTIAL,360044,4500.0,230000,1990,4,3.0,0,Type Not Specified,2,No Pool
563,9864871673,25 Santolina,,5442,33.656987,-117.581505,833-111-16,60590320502000,SINGLE FAMILY RESIDENTIAL,905148,4500.0,797000,1986,4,3.0,0,Type Not Specified,2,No Pool
564,8134136964,13 Santolina,,5442,33.657331,-117.581688,833-111-19,60590320502000,SINGLE FAMILY RESIDENTIAL,489869,4500.0,345000,1986,3,2.0,0,Type Not Specified,2,No Pool
565,5478602016,11 Santolina,,5442,33.657353,-117.581838,833-111-20,60590320502000,SINGLE FAMILY RESIDENTIAL,372941,4500.0,243000,1986,4,3.0,0,Type Not Specified,2,No Pool
566,3316940023,5 Santolina,,5442,33.657336,-117.582423,833-111-23,60590320502000,SINGLE FAMILY RESIDENTIAL,569187,4500.0,393000,1986,4,3.0,0,Type Not Specified,2,No Pool
567,5736147656,6 Santolina,,5441,33.657841,-117.581907,833-111-29,60590320502000,SINGLE FAMILY RESIDENTIAL,660539,4500.0,475000,1986,3,2.0,1,Type Not Specified,2,No Pool
568,7458786891,12 Santolina,,5441,33.6577,-117.581432,833-111-32,60590320502000,SINGLE FAMILY RESIDENTIAL,283920,4500.0,185000,1986,3,2.0,0,Type Not Specified,2,No Pool
569,4202971231,18 Santolina,,5441,33.657581,-117.580863,833-111-35,60590320502000,SINGLE FAMILY RESIDENTIAL,516435,4500.0,276000,1986,4,3.0,0,Type Not Specified,2,Pool w/Hot Tub/Spa
570,2363099170,24 Santolina,,5441,33.657128,-117.580933,833-111-38,60590320502000,SINGLE FAMILY RESIDENTIAL,583581,4500.0,411000,1986,4,3.0,0,Type Not Specified,2,No Pool
571,8460471849,7 Madrona,,5406,33.657095,-117.580559,833-111-43,60590320502000,SINGLE FAMILY RESIDENTIAL,485194,4500.0,322000,1986,4,3.0,0,Type Not Specified,2,Pool w/Hot Tub/Spa
572,7898212759,3 Madrona,,5406,33.657362,-117.580474,833-111-45,60590320502000,SINGLE FAMILY RESIDENTIAL,470515,4500.0,338000,1986,3,2.0,0,Type Not Specified,2,No Pool
573,7825341169,2 Madrona,,5406,33.657353,-117.579848,833-111-48,60590320502000,SINGLE FAMILY RESIDENTIAL,325550,4500.0,173500,1986,3,2.0,1,Type Not Specified,2,No Pool
574,6499636342,26 Calendula,,5409,33.656471,-117.580676,833-112-05,60590320502004,SINGLE FAMILY RESIDENTIAL,326657,4500.0,171500,1986,3,2.0,1,Type Not Specified,2,No Pool
575,6345296144,32 Calendula,,5409,33.656351,-117.580196,833-112-08,60590320502004,SINGLE FAMILY RESIDENTIAL,703784,4500.0,515000,1986,3,2.0,0,Type Not Specified,2,No Pool
