RecordID,MAK,DocumentTypeCode,PropertyAddress,Suite,City,State,ZipCode,ZipCodePlus4,Latitude,Longitude,FIPSCode,APN,CensusKey,RecordingDate,SalesPrice
518,2068635143,DTTD,16 Amantes,,Rancho Santa Margarita,CA,92688,2704,33.621329,-117.619775,06059,805-312-01,060590320531015,09-21-2009,489000
519,9300979841,DTGD,18 Amantes,,Rancho Santa Margarita,CA,92688,2704,33.621368,-117.619580,06059,805-312-02,060590320531015,02-28-2007,875000
520,3877577536,DTGD,20 Amantes,,Rancho Santa Margarita,CA,92688,2705,33.621424,-117.619405,06059,805-312-03,060590320531015,06-23-2021,1075000
521,2487994327,DTGD,16 Sepulveda,,Rancho Santa Margarita,CA,92688,2728,33.622732,-117.618760,06059,805-313-01,060590320531011,08-28-2020,998000
522,9640343190,DTGD,21 Charca,,Rancho Santa Margarita,CA,92688,2701,33.622694,-117.616855,06059,805-313-16,060590320531011,03-21-2013,667000
523,2870629021,DTGD,17 Charca,,Rancho Santa Margarita,CA,92688,2701,33.622609,-117.617198,06059,805-313-18,060590320531011,08-31-2017,810000
524,1845307329,DTGD,15 Charca,,Rancho Santa Margarita,CA,92688,2701,33.622562,-117.617368,06059,805-313-19,060590320531011,03-25-2022,1450000
525,5007038767,DTGD,11 Charca,,Rancho Santa Margarita,CA,92688,2700,33.622477,-117.617732,06059,805-313-21,060590320531011,05-15-2013,799000
526,8947483983,DTTD,2 Charca,,Rancho Santa Margarita,CA,92688,2702,33.621981,-117.618602,06059,805-313-28,060590320531011,03-19-1996,227800
527,9574162110,DTIT,10 Charca,,Rancho Santa Margarita,CA,92688,2702,33.622058,-117.617779,06059,805-313-32,060590320531011,04-02-2004,720000
528,7308756337,DTGD,14 Charca,,Rancho Santa Margarita,CA,92688,2702,33.622104,-117.617398,06059,805-313-34,060590320531011,09-09-1997,320500
529,6490928710,DTGD,2 Amantes,,Rancho Santa Margarita,CA,92688,2751,33.620545,-117.621140,06059,805-321-03,060590320531005,07-24-2008,800000
530,3233574329,DTGD,17 Sequero,,Rancho Santa Margarita,CA,92688,2720,33.620573,-117.621343,06059,805-321-04,060590320531005,09-17-1999,420000
531,2003301655,DTGD,15 Sequero,,Rancho Santa Margarita,CA,92688,2720,33.620709,-117.621528,06059,805-321-05,060590320531005,09-03-1998,340000
532,2234722660,DTGD,13 Sequero,,Rancho Santa Margarita,CA,92688,2720,33.620854,-117.621575,06059,805-321-06,060590320531005,02-13-2004,765000
533,6533066497,DTGD,11 Sequero,,Rancho Santa Margarita,CA,92688,2720,33.621007,-117.621623,06059,805-321-07,060590320531005,07-06-2004,879000
534,9362434111,DTGD,2 Sequero,,Rancho Santa Margarita,CA,92688,2719,33.621738,-117.621386,06059,805-321-13,060590320531005,11-05-2018,910000
535,1819766261,DTGD,10 Sequero,,Rancho Santa Margarita,CA,92688,2719,33.621172,-117.621170,06059,805-321-17,060590320531005,09-13-1999,413500
536,2121188964,DTGD,12 Sequero,,Rancho Santa Margarita,CA,92688,2719,33.621035,-117.621125,06059,805-321-18,060590320531005,10-22-2004,740000
537,2701401912,DTGD,21 Roquedo,,Rancho Santa Margarita,CA,92688,2721,33.621359,-117.620670,06059,805-321-22,060590320531005,09-30-1994,260000
538,2526152336,DTGD,19 Roquedo,,Rancho Santa Margarita,CA,92688,2721,33.621506,-117.620752,06059,805-321-23,060590320531005,04-15-2002,490000
539,9773745054,DTGD,17 Roquedo,,Rancho Santa Margarita,CA,92688,2721,33.621685,-117.620799,06059,805-321-24,060590320531005,06-11-2015,855000
540,6131368891,DTGD,2 Roquedo,,Rancho Santa Margarita,CA,92688,2721,33.622508,-117.621318,06059,805-321-30,060590320531005,02-22-1996,280000
541,4303298012,DTGD,10 Roquedo,,Rancho Santa Margarita,CA,92688,2722,33.622289,-117.620648,06059,805-321-34,060590320531005,04-23-2021,1020000
542,9467398551,DTGD,12 Roquedo,,Rancho Santa Margarita,CA,92688,2722,33.622173,-117.620529,06059,805-321-35,060590320531005,02-09-2001,400000
543,1213078604,DTGD,14 Roquedo,,Rancho Santa Margarita,CA,92688,2722,33.622029,-117.620435,06059,805-321-36,060590320531005,11-14-2001,439000
544,5522779842,DTGD,16 Roquedo,,Rancho Santa Margarita,CA,92688,2722,33.621881,-117.620357,06059,805-321-37,060590320531005,03-25-2014,770000
545,6099249624,DTGD,18 Roquedo,,Rancho Santa Margarita,CA,92688,2722,33.621724,-117.620305,06059,805-321-38,060590320531005,05-08-2002,492500
546,5367518438,DTGD,12 Amantes,,Rancho Santa Margarita,CA,92688,2704,33.621175,-117.620121,06059,805-322-03,060590320531015,05-19-2017,790000
547,9521626152,DTGD,13 Sepulveda,,Rancho Santa Margarita,CA,92688,2725,33.622990,-117.619361,06059,805-331-06,060590320531005,10-12-2012,645000
548,2844148175,DTGD,14 Talega,,Rancho Santa Margarita,CA,92688,2730,33.623284,-117.619693,06059,805-331-09,060590320531005,04-10-1995,298500
549,2455139878,DTGD,12 Talega,,Rancho Santa Margarita,CA,92688,2729,33.623224,-117.619848,06059,805-331-10,060590320531005,11-04-1993,254000
550,5791703035,DTGD,13 Talega,,Rancho Santa Margarita,CA,92688,2730,33.623640,-117.619929,06059,805-331-21,060590320531005,05-12-1998,370000
551,6820228812,DTGD,15 Talega,,Rancho Santa Margarita,CA,92688,2730,33.623696,-117.619786,06059,805-331-22,060590320531005,09-30-1993,274000
552,3278584357,DTGD,21 Talega,,Rancho Santa Margarita,CA,92688,2732,33.623861,-117.619315,06059,805-331-25,060590320531005,09-16-1993,244000
553,3967093265,DTGD,15 Sepulveda,,Rancho Santa Margarita,CA,92688,2727,33.623111,-117.618980,06059,805-331-47,060590320531005,06-20-1995,278000
554,4074813624,DTGD,17 Sepulveda,,Rancho Santa Margarita,CA,92688,2727,33.623150,-117.618804,06059,805-331-48,060590320531005,07-06-2004,800000
555,3551335101,DTGD,19 Sepulveda,,Rancho Santa Margarita,CA,92688,2727,33.623162,-117.618621,06059,805-331-49,060590320531005,03-30-1994,255000
556,6014534952,DTGD,21 Segada,,Rancho Santa Margarita,CA,92688,2743,33.626928,-117.618104,06059,805-341-12,060590320531005,04-29-1994,344000
557,4424767278,DTGD,2 Siega,,Rancho Santa Margarita,CA,92688,2747,33.627119,-117.615951,06059,805-342-17,060590320531007,06-05-1998,425000
558,4337264444,DTGD,1 Siega,,Rancho Santa Margarita,CA,92688,2747,33.627124,-117.616269,06059,805-342-18,060590320531007,10-27-1994,348000
559,5268020086,DTGD,11 Arado,,Rancho Santa Margarita,CA,92688,2746,33.626620,-117.616555,06059,805-342-21,060590320531007,09-12-2014,914000
560,7204048673,DTGD,1 Arado,,Rancho Santa Margarita,CA,92688,2746,33.626289,-117.617159,06059,805-342-24,060590320531007,01-09-2002,610000
561,6037002264,DTGD,2 Arado,,Rancho Santa Margarita,CA,92688,2749,33.626084,-117.617044,06059,805-351-01,060590320531007,10-27-1994,336000
562,5512330565,DTGD,10 Arado,,Rancho Santa Margarita,CA,92688,2749,33.626175,-117.616251,06059,805-351-05,060590320531007,05-17-2022,1705000
563,8206979988,DTGD,12 Arado,,Rancho Santa Margarita,CA,92688,2749,33.626290,-117.616081,06059,805-351-06,060590320531007,06-16-2008,855000
564,1953814268,DTGD,14 Arado,,Rancho Santa Margarita,CA,92688,2749,33.626375,-117.615932,06059,805-351-07,060590320531007,06-02-1997,356500
565,4802701193,DTGD,16 Arado,,Rancho Santa Margarita,CA,92688,2749,33.626494,-117.615771,06059,805-351-08,060590320531007,10-14-1994,303000
566,6102165037,DTGD,18 Arado,,Rancho Santa Margarita,CA,92688,2749,33.626575,-117.615619,06059,805-351-09,060590320531007,10-11-1994,345500
567,4185430952,DTGD,20 Arado,,Rancho Santa Margarita,CA,92688,2749,33.626692,-117.615449,06059,805-351-10,060590320531007,10-16-2001,531000
568,4618784415,DTGD,18 Sembrado,,Rancho Santa Margarita,CA,92688,2713,33.624874,-117.615283,06059,805-351-41,060590320531007,01-19-2006,980000
569,2122128733,DTGD,16 Sembrado,,Rancho Santa Margarita,CA,92688,2713,33.624758,-117.615429,06059,805-351-42,060590320531007,05-30-2014,969000
570,9989956121,DTCP,14 Sembrado,,Rancho Santa Margarita,CA,92688,2713,33.624657,-117.615581,06059,805-351-43,060590320531007,06-09-1995,350000
571,2670207268,DTGD,10 Sembrado,,Rancho Santa Margarita,CA,92688,2709,33.624443,-117.615889,06059,805-351-45,060590320531007,09-20-2002,635000
572,7700724278,DTGD,2 Sembrado,,Rancho Santa Margarita,CA,92688,2709,33.624125,-117.616723,06059,805-351-49,060590320531007,05-30-2017,1250000
573,4717332138,DTCP,1 Sembrado,,Rancho Santa Margarita,CA,92688,2708,33.624353,-117.616849,06059,805-351-50,060590320531007,06-26-2002,654000
574,1563265272,DTGD,11 Sembrado,,Rancho Santa Margarita,CA,92688,2710,33.624890,-117.616037,06059,805-351-55,060590320531007,11-20-2020,1150000
575,3464233761,DTGD,15 Sembrado,,Rancho Santa Margarita,CA,92688,2710,33.624989,-117.615884,06059,805-351-56,060590320531007,04-21-2010,730000
576,9000548297,DTPD,17 Sembrado,,Rancho Santa Margarita,CA,92688,2710,33.625108,-117.615735,06059,805-351-57,060590320531007,09-02-2005,1180000
577,7827867493,DTGD,19 Sembrado,,Rancho Santa Margarita,CA,92688,2710,33.625204,-117.615592,06059,805-351-58,060590320531007,10-25-2011,700000
578,7238312291,DTGD,19 Segada,,Rancho Santa Margarita,CA,92688,2733,33.626815,-117.618238,06059,805-361-01,060590320531005,09-28-1993,295000
579,4472411575,DTGD,17 Segada,,Rancho Santa Margarita,CA,92688,2733,33.626712,-117.618406,06059,805-361-02,060590320531005,12-30-1993,345500
580,7238533115,DTGD,11 Segada,,Rancho Santa Margarita,CA,92688,2733,33.626590,-117.618565,06059,805-361-03,060590320531005,12-22-2009,823000
581,9066460265,DTGD,1 Segada,,Rancho Santa Margarita,CA,92688,2733,33.626467,-117.619396,06059,805-361-07,060590320531005,09-17-1993,310000
582,4154458204,DTGD,2 Segada,,Rancho Santa Margarita,CA,92688,2734,33.626022,-117.619454,06059,805-361-08,060590320531005,04-09-1996,328500
583,3623998204,DTGD,10 Segada,,Rancho Santa Margarita,CA,92688,2734,33.626080,-117.618606,06059,805-361-12,060590320531005,11-16-1993,317500
584,2035626418,DTGD,12 Segada,,Rancho Santa Margarita,CA,92688,2734,33.626130,-117.618416,06059,805-361-13,060590320531005,10-25-1993,326000
585,6711705883,DTGD,14 Segada,,Rancho Santa Margarita,CA,92688,2734,33.626246,-117.618229,06059,805-361-14,060590320531005,10-29-1993,336500
586,4892699075,DTGD,16 Segada,,Rancho Santa Margarita,CA,92688,2734,33.626357,-117.618095,06059,805-361-15,060590320531005,09-17-1993,330000
587,3850326469,DTGD,19 Serna,,Rancho Santa Margarita,CA,92688,2739,33.625598,-117.618103,06059,805-361-19,060590320531005,10-21-2003,758500
588,7211059762,DTGD,17 Serna,,Rancho Santa Margarita,CA,92688,2739,33.625507,-117.618282,06059,805-361-20,060590320531005,01-25-1994,301000
589,4501663546,DTGD,15 Serna,,Rancho Santa Margarita,CA,92688,2739,33.625533,-117.618497,06059,805-361-21,060590320531005,02-09-1994,333000
590,5547364163,DTGD,11 Serna,,Rancho Santa Margarita,CA,92688,2738,33.625491,-117.618685,06059,805-361-22,060590320531005,02-16-1994,285500
591,7958856016,DTGD,1 Serna,,Rancho Santa Margarita,CA,92688,2738,33.625371,-117.619468,06059,805-361-26,060590320531005,02-04-1994,300000
592,3556732641,DTGD,2 Serna,,Rancho Santa Margarita,CA,92688,2740,33.625129,-117.619576,06059,805-361-27,060590320531005,05-22-2017,1150000
593,3174152741,DTGD,10 Serna,,Rancho Santa Margarita,CA,92688,2740,33.625078,-117.618765,06059,805-361-31,060590320531005,07-28-1998,460000
594,7720711175,DTGD,12 Serna,,Rancho Santa Margarita,CA,92688,2740,33.625058,-117.618575,06059,805-361-32,060590320531005,10-19-2017,1115000
595,3044023500,DTGD,16 Serna,,Rancho Santa Margarita,CA,92688,2741,33.625050,-117.618368,06059,805-361-33,060590320531005,01-14-1994,325000
596,1244838980,DTGD,18 Serna,,Rancho Santa Margarita,CA,92688,2741,33.625058,-117.618151,06059,805-361-34,060590320531005,01-07-1994,300000
597,2269865316,DTGD,20 Serna,,Rancho Santa Margarita,CA,92688,2741,33.625105,-117.617944,06059,805-361-35,060590320531005,08-31-1994,393500
598,1100866515,DTGD,20 Mancera,,Rancho Santa Margarita,CA,92688,2716,33.624458,-117.618261,06059,805-361-43,060590320531005,04-30-1996,370000
599,1718025387,DTGD,14 Mancera,,Rancho Santa Margarita,CA,92688,2715,33.624481,-117.618887,06059,805-361-46,060590320531005,09-22-2014,875000
600,5516205204,DTGD,12 Mancera,,Rancho Santa Margarita,CA,92688,2715,33.624456,-117.619095,06059,805-361-47,060590320531005,06-27-2019,1150000
601,8406251126,DTGD,10 Mancera,,Rancho Santa Margarita,CA,92688,2715,33.624420,-117.619293,06059,805-361-48,060590320531005,12-12-2016,950000
602,9062159920,DTGD,2 Mancera,,Rancho Santa Margarita,CA,92688,2715,33.624769,-117.619844,06059,805-361-52,060590320531005,06-08-2004,1300000
603,4919261854,DTGD,19 Via Floria,,Rancho Santa Margarita,CA,92688,4934,33.616563,-117.620599,06059,805-421-01,060590320532000,05-06-2022,1110000
604,9851857155,DTGD,17 Via Floria,,Rancho Santa Margarita,CA,92688,4934,33.616662,-117.620585,06059,805-421-02,060590320532000,10-18-2019,665000
605,1594758107,DTGD,15 Via Floria,,Rancho Santa Margarita,CA,92688,4940,33.616773,-117.620550,06059,805-421-03,060590320532000,11-25-2003,520000
606,6849776344,DTGD,11 Via Floria,,Rancho Santa Margarita,CA,92688,4940,33.616869,-117.620527,06059,805-421-04,060590320532000,04-01-2013,490000
607,7371206877,DTGD,19 Via Caseta,,Rancho Santa Margarita,CA,92688,4947,33.618174,-117.620906,06059,805-421-22,060590320532000,07-02-2002,355500
608,5047843066,DTGD,17 Via Caseta,,Rancho Santa Margarita,CA,92688,4947,33.618197,-117.621005,06059,805-421-23,060590320532000,07-31-2002,351000
609,3786360683,DTGD,15 Via Caseta,,Rancho Santa Margarita,CA,92688,4947,33.618201,-117.621130,06059,805-421-24,060590320532000,12-19-1994,189000
610,7395080163,DTGD,11 Via Caseta,,Rancho Santa Margarita,CA,92688,4947,33.618373,-117.621367,06059,805-421-25,060590320532000,04-23-2009,458000
611,7790298335,DTGD,1 Via Caseta,,Rancho Santa Margarita,CA,92688,4947,33.617933,-117.621524,06059,805-421-30,060590320532000,12-20-1994,186000
612,8665008022,DTGD,16 Via Caseta,,Rancho Santa Margarita,CA,92688,4947,33.617917,-117.621133,06059,805-421-31,060590320532002,12-20-1994,182500
613,3362663834,DTGD,18 Via Caseta,,Rancho Santa Margarita,CA,92688,4947,33.617890,-117.621024,06059,805-421-32,060590320532002,05-08-2017,620000
614,3860756500,DTGD,1 Via Encanto,,Rancho Santa Margarita,CA,92688,4943,33.617503,-117.620659,06059,805-421-36,060590320532002,04-08-2015,601000
615,1150676651,DTGD,2 Via Encanto,,Rancho Santa Margarita,CA,92688,4943,33.617174,-117.620754,06059,805-421-39,060590320532000,05-10-2018,680000
616,2187986154,DTGD,2 Via Floria,,Rancho Santa Margarita,CA,92688,4941,33.616687,-117.621275,06059,805-421-44,060590320532003,10-28-2015,590000
617,9538567952,DTGD,1 Via Floria,,Rancho Santa Margarita,CA,92688,4941,33.616986,-117.621348,06059,805-421-46,060590320532011,10-27-1994,200000
618,7959348784,DTGD,10 Via Encanto,,Rancho Santa Margarita,CA,92688,4944,33.617296,-117.621370,06059,805-421-47,060590320532011,09-16-1994,203000
619,8431762944,DTGD,11 Via Encanto,,Rancho Santa Margarita,CA,92688,4944,33.617686,-117.621589,06059,805-421-53,060590320532003,03-13-2015,550000
620,4339978773,DTGD,15 Via Encanto,,Rancho Santa Margarita,CA,92688,4944,33.617591,-117.621622,06059,805-421-54,060590320532003,12-09-1994,204000
621,6393032368,DTGD,17 Via Encanto,,Rancho Santa Margarita,CA,92688,4944,33.617503,-117.621660,06059,805-421-55,060590320532003,10-07-1994,179500
622,1722968332,DTGD,19 Via Encanto,,Rancho Santa Margarita,CA,92688,4944,33.617390,-117.621652,06059,805-421-56,060590320532003,05-29-1998,220000
623,3023797838,DTGD,10 Via Jacinto,,Rancho Santa Margarita,CA,92688,4931,33.614984,-117.621059,06059,805-422-01,060590320532000,03-22-2021,896000
624,3682656508,DTGD,18 Via Helena,,Rancho Santa Margarita,CA,92688,4959,33.615328,-117.620444,06059,805-422-08,060590320532000,02-21-2014,550000
625,4925012638,DTGD,16 Via Helena,,Rancho Santa Margarita,CA,92688,4932,33.615419,-117.620444,06059,805-422-09,060590320532000,12-09-1993,218000
626,7288082094,DTGD,14 Via Helena,,Rancho Santa Margarita,CA,92688,4932,33.615510,-117.620436,06059,805-422-10,060590320532000,01-29-2001,332000
627,7036776805,DTGD,12 Via Helena,,Rancho Santa Margarita,CA,92688,4932,33.615600,-117.620433,06059,805-422-11,060590320532000,10-21-2020,760000
628,2781343961,DTGD,10 Via Helena,,Rancho Santa Margarita,CA,92688,4932,33.615697,-117.620428,06059,805-422-12,060590320532000,08-16-2021,930000
629,5794391765,DTTD,16 Via Geneva,,Rancho Santa Margarita,CA,92688,4953,33.616402,-117.620866,06059,805-422-21,060590320532010,04-14-2010,401209
630,5091595825,DTGD,14 Via Geneva,,Rancho Santa Margarita,CA,92688,4953,33.616356,-117.620971,06059,805-422-22,060590320532010,08-10-1999,258000
631,4024324396,DTGD,15 Via Geneva,,Rancho Santa Margarita,CA,92688,4953,33.616090,-117.620916,06059,805-422-23,060590320532000,05-17-1994,180000
632,3472980110,DTGD,17 Via Geneva,,Rancho Santa Margarita,CA,92688,4953,33.616103,-117.620807,06059,805-422-24,060590320532000,11-30-2009,460000
633,2117183100,DTGD,2 Via Helena,,Rancho Santa Margarita,CA,92688,4932,33.615827,-117.620756,06059,805-422-25,060590320532000,12-23-1993,199500
634,3957021996,DTGD,1 Via Helena,,Rancho Santa Margarita,CA,92688,4932,33.615523,-117.620722,06059,805-422-26,060590320532000,09-09-1999,282500
635,5004185002,DTGD,15 Via Jacinto,,Rancho Santa Margarita,CA,92688,4931,33.615106,-117.620802,06059,805-422-27,060590320532000,12-08-2010,420000
636,5938158573,DTGD,11 Via Jacinto,,Rancho Santa Margarita,CA,92688,4931,33.615177,-117.620870,06059,805-422-28,060590320532000,11-19-1993,202000
637,4779790542,DTGD,1 Via Jacinto,,Rancho Santa Margarita,CA,92688,4948,33.615562,-117.621441,06059,805-422-33,060590320532000,04-13-2012,485000
638,4731715238,DTGD,11 Via Geneva,,Rancho Santa Margarita,CA,92688,4933,33.616006,-117.621326,06059,805-422-35,060590320532003,11-09-2015,615000
639,6313195385,DTGD,1 Via Geneva,,Rancho Santa Margarita,CA,92688,4933,33.616453,-117.621458,06059,805-422-40,060590320532003,08-12-2005,605000
640,5473736125,DTGD,2 Caminito Altura,,Rancho Santa Margarita,CA,92688,2687,33.628984,-117.614675,06059,805-431-31,060590320531005,12-20-2001,610500
641,6683191391,DTPD,12 Caminito Altura,,Rancho Santa Margarita,CA,92688,2687,33.629248,-117.613924,06059,805-431-36,060590320531005,03-28-2002,589000
642,5923093040,DTGD,1 Caminito Altura,,Rancho Santa Margarita,CA,92688,2687,33.629398,-117.614544,06059,805-431-37,060590320531005,12-13-2001,625000
643,5506910496,DTGD,1 Santa Maria,,Rancho Santa Margarita,CA,92688,2689,33.628032,-117.614034,06059,805-431-43,060590320531005,10-25-2011,820000
644,6768218535,DTGD,20 Corazon Del Oro,,Rancho Santa Margarita,CA,92688,2688,33.628622,-117.612951,06059,805-431-51,060590320531005,11-21-2001,485000
645,6429158722,DTGD,18 Corazon Del Oro,,Rancho Santa Margarita,CA,92688,2688,33.628490,-117.613064,06059,805-431-52,060590320531005,10-29-2001,490500
646,6066149138,DTGD,16 Corazon Del Oro,,Rancho Santa Margarita,CA,92688,2688,33.628382,-117.613166,06059,805-431-53,060590320531005,11-08-2001,488000
647,1864515929,DTGD,14 Corazon Del Oro,,Rancho Santa Margarita,CA,92688,2688,33.628269,-117.613258,06059,805-431-54,060590320531005,10-29-2001,464000
648,9064266775,DTGD,12 Corazon Del Oro,,Rancho Santa Margarita,CA,92688,2688,33.628163,-117.613363,06059,805-431-55,060590320531005,11-14-2001,476000
649,6855136535,DTGD,10 Corazon Del Oro,,Rancho Santa Margarita,CA,92688,2688,33.628053,-117.613468,06059,805-431-56,060590320531005,11-15-2001,496000
650,6146612494,DTGD,2 Corazon Del Oro,,Rancho Santa Margarita,CA,92688,2688,33.627616,-117.613864,06059,805-431-60,060590320531005,10-25-2001,460500
651,1792253582,DTGD,2 Calle Fortuna,,Rancho Santa Margarita,CA,92688,2625,33.623880,-117.610946,06059,805-461-03,060590320531036,05-17-2011,492000
652,5351696252,DTGD,20 Via Amor,,Rancho Santa Margarita,CA,92688,2621,33.622979,-117.611636,06059,805-462-08,060590320531039,08-30-1994,177000
653,8086215892,DTGD,18 Via Amor,,Rancho Santa Margarita,CA,92688,2621,33.622944,-117.611763,06059,805-462-09,060590320531039,10-21-2019,669000
